customer_id,age_group,income_bracket,zip_code,season_ticket_holder
18023,35-44,$50K-$99K,90045,0
18024,35-44,$150K+,90003,0
18025,18-24,$50K-$99K,90008,0
18026,25-34,$50K-$99K,90015,0
18027,25-34,$50K-$99K,90210,0
18028,25-34,$150K+,90210,0
18029,55+,$150K+,90008,0
18030,35-44,$150K+,90008,0
18031,35-44,$50K-$99K,90802,0
18032,45-54,$50K-$99K,90003,0
18033,25-34,$50K-$99K,90015,0
18034,45-54,$100K-$149K,90045,0
18035,55+,<$50K,90401,0
18036,35-44,$150K+,90401,0
18037,25-34,$150K+,90210,1
18038,35-44,<$50K,90003,0
18039,55+,$50K-$99K,90001,0
18040,18-24,$100K-$149K,90301,0
18041,25-34,<$50K,90001,0
18042,55+,<$50K,90008,0
18043,55+,$100K-$149K,90802,0
18044,25-34,$150K+,90210,0
18045,25-34,$150K+,90401,0
18046,25-34,<$50K,90802,0
18047,25-34,$150K+,90301,0
18048,55+,$50K-$99K,90401,0
18049,18-24,<$50K,90015,0
18050,25-34,$100K-$149K,90045,0
18051,55+,$150K+,90301,0
18052,25-34,$50K-$99K,90802,0
18053,45-54,$50K-$99K,90401,0
18054,25-34,$100K-$149K,90301,0
18055,45-54,<$50K,90015,0
18056,55+,$100K-$149K,90001,0
18057,25-34,$100K-$149K,90001,0
18058,45-54,$100K-$149K,90045,0
18059,55+,<$50K,90301,0
18060,55+,$100K-$149K,90401,0
18061,25-34,$50K-$99K,90301,0
18062,25-34,<$50K,90015,0
18063,25-34,$150K+,90301,0
18064,25-34,$100K-$149K,90210,1
18065,25-34,<$50K,90401,1
18066,25-34,<$50K,90802,0
18067,35-44,$50K-$99K,90001,0
18068,35-44,$150K+,90003,0
18069,45-54,$150K+,90401,0
18070,45-54,$50K-$99K,90301,0
18071,25-34,$50K-$99K,90301,0
18072,35-44,$50K-$99K,90008,1
18073,45-54,$100K-$149K,90301,0
18074,25-34,<$50K,90015,0
18075,18-24,$50K-$99K,90003,0
18076,45-54,$100K-$149K,90001,0
18077,18-24,$150K+,90401,0
18078,45-54,$100K-$149K,90045,1
18079,55+,$150K+,90015,0
18080,25-34,$150K+,90802,0
18081,45-54,$100K-$149K,90045,0
18082,25-34,$50K-$99K,90003,0
18083,45-54,$100K-$149K,90802,0
18084,45-54,<$50K,90301,0
18085,18-24,$50K-$99K,90802,1
18086,35-44,$100K-$149K,90045,0
18087,35-44,$150K+,90301,0
18088,18-24,$50K-$99K,90401,0
18089,55+,$50K-$99K,90015,1
18090,25-34,$50K-$99K,90401,0
18091,35-44,$50K-$99K,90301,0
18092,25-34,$50K-$99K,90008,0
18093,35-44,$100K-$149K,90401,0
18094,45-54,$100K-$149K,90015,0
18095,35-44,$150K+,90003,0
18096,45-54,$50K-$99K,90802,0
18097,35-44,<$50K,90401,0
18098,25-34,$100K-$149K,90015,0
18099,25-34,$50K-$99K,90008,1
18100,18-24,$100K-$149K,90008,0
18101,18-24,<$50K,90210,0
18102,18-24,$100K-$149K,90003,0
18103,55+,$50K-$99K,90008,0
18104,55+,$50K-$99K,90001,0
18105,18-24,$50K-$99K,90045,0
18106,25-34,$100K-$149K,90008,0
18107,18-24,$150K+,90301,0
18108,45-54,<$50K,90802,0
18109,25-34,$50K-$99K,90045,0
18110,35-44,$50K-$99K,90003,0
18111,35-44,$50K-$99K,90003,0
18112,35-44,$50K-$99K,90015,0
18113,25-34,<$50K,90802,0
18114,18-24,$50K-$99K,90003,0
18115,18-24,$50K-$99K,90045,0
18116,25-34,$150K+,90301,0
18117,55+,$150K+,90015,0
18118,25-34,$100K-$149K,90301,0
18119,25-34,$50K-$99K,90301,0
18120,55+,$50K-$99K,90003,0
18121,18-24,<$50K,90003,0
18122,18-24,<$50K,90003,0
18123,45-54,$150K+,90802,0
18124,35-44,$50K-$99K,90001,0
18125,25-34,$150K+,90210,0
18126,45-54,$50K-$99K,90301,0
18127,45-54,$50K-$99K,90802,0
18128,18-24,$50K-$99K,90008,1
18129,35-44,$150K+,90802,0
18130,35-44,$50K-$99K,90301,0
18131,55+,<$50K,90045,0
18132,55+,$50K-$99K,90045,0
18133,25-34,$100K-$149K,90301,0
18134,35-44,<$50K,90210,0
18135,18-24,<$50K,90401,0
18136,18-24,$50K-$99K,90802,0
18137,25-34,<$50K,90210,0
18138,35-44,$50K-$99K,90008,0
18139,35-44,$50K-$99K,90802,0
18140,25-34,$50K-$99K,90003,0
18141,45-54,$50K-$99K,90045,0
18142,45-54,<$50K,90015,0
18143,35-44,$50K-$99K,90003,0
18144,18-24,$50K-$99K,90210,0
18145,45-54,$100K-$149K,90301,0
18146,55+,$100K-$149K,90003,0
18147,18-24,$150K+,90008,0
18148,25-34,$100K-$149K,90045,0
18149,55+,<$50K,90802,0
18150,35-44,$50K-$99K,90301,0
18151,35-44,$100K-$149K,90008,1
18152,18-24,$100K-$149K,90015,1
18153,35-44,<$50K,90301,0
18154,25-34,<$50K,90001,1
18155,18-24,$150K+,90015,0
18156,25-34,$50K-$99K,90001,0
18157,18-24,$50K-$99K,90045,0
18158,35-44,$50K-$99K,90003,0
18159,55+,<$50K,90802,0
18160,25-34,$100K-$149K,90008,0
18161,35-44,$100K-$149K,90045,0
18162,25-34,$100K-$149K,90401,1
18163,18-24,<$50K,90401,0
18164,55+,$100K-$149K,90802,1
18165,18-24,<$50K,90008,0
18166,18-24,$150K+,90008,0
18167,25-34,$50K-$99K,90015,1
18168,35-44,$100K-$149K,90210,0
18169,25-34,$100K-$149K,90301,0
18170,25-34,$150K+,90001,0
18171,45-54,$150K+,90003,1
18172,25-34,$50K-$99K,90008,0
18173,25-34,$50K-$99K,90001,0
18174,25-34,$50K-$99K,90008,0
18175,25-34,<$50K,90015,0
18176,35-44,$150K+,90210,0
18177,35-44,$50K-$99K,90045,0
18178,45-54,<$50K,90210,0
18179,25-34,<$50K,90802,0
18180,18-24,$50K-$99K,90001,0
18181,18-24,$150K+,90008,0
18182,25-34,$100K-$149K,90401,0
18183,18-24,<$50K,90802,0
18184,25-34,$50K-$99K,90003,0
18185,18-24,$150K+,90045,0
18186,35-44,<$50K,90008,0
18187,25-34,$150K+,90003,0
18188,18-24,$150K+,90802,0
18189,25-34,$100K-$149K,90045,0
18190,25-34,$150K+,90802,0
18191,35-44,<$50K,90001,0
18192,25-34,$150K+,90015,0
18193,18-24,<$50K,90001,1
18194,25-34,$50K-$99K,90045,0
18195,25-34,$50K-$99K,90045,0
18196,45-54,$50K-$99K,90301,0
18197,55+,$50K-$99K,90301,0
18198,18-24,$100K-$149K,90401,0
18199,35-44,$100K-$149K,90210,0
18200,25-34,$150K+,90008,0
18201,18-24,$50K-$99K,90802,1
18202,18-24,$50K-$99K,90045,0
18203,45-54,$150K+,90802,0
18204,25-34,$150K+,90045,0
18205,55+,$100K-$149K,90008,0
18206,25-34,$100K-$149K,90301,1
18207,25-34,$50K-$99K,90802,1
18208,45-54,$50K-$99K,90001,0
18209,55+,$150K+,90008,1
18210,45-54,$100K-$149K,90301,0
18211,45-54,<$50K,90802,0
18212,25-34,<$50K,90015,0
18213,18-24,$50K-$99K,90045,0
18214,25-34,$100K-$149K,90401,0
18215,25-34,<$50K,90015,0
18216,55+,$100K-$149K,90003,0
18217,35-44,$50K-$99K,90301,1
18218,45-54,$50K-$99K,90003,0
18219,25-34,<$50K,90210,0
18220,35-44,$150K+,90301,0
18221,45-54,<$50K,90401,0
18222,25-34,$50K-$99K,90045,0
18223,25-34,$50K-$99K,90001,0
18224,35-44,$50K-$99K,90008,0
18225,35-44,<$50K,90802,0
18226,55+,$50K-$99K,90210,0
18227,25-34,$50K-$99K,90045,0
18228,18-24,$50K-$99K,90001,0
18229,25-34,<$50K,90015,0
18230,25-34,$100K-$149K,90045,0
18231,35-44,$50K-$99K,90003,0
18232,18-24,$150K+,90045,1
18233,55+,$50K-$99K,90008,0
18234,45-54,$150K+,90401,0
18235,18-24,$50K-$99K,90001,0
18236,18-24,$50K-$99K,90015,0
18237,35-44,$50K-$99K,90802,0
18238,45-54,$50K-$99K,90001,0
18239,25-34,$100K-$149K,90210,1
18240,18-24,$100K-$149K,90210,0
18241,35-44,$150K+,90003,0
18242,35-44,$50K-$99K,90001,0
18243,25-34,<$50K,90001,0
18244,35-44,$150K+,90045,0
18245,55+,$100K-$149K,90045,0
18246,18-24,$50K-$99K,90301,0
18247,35-44,$150K+,90802,0
18248,18-24,$150K+,90015,0
18249,25-34,<$50K,90015,0
18250,18-24,<$50K,90301,0
18251,25-34,<$50K,90802,0
18252,45-54,$100K-$149K,90301,0
18253,35-44,$100K-$149K,90401,0
18254,25-34,$100K-$149K,90301,0
18255,18-24,$100K-$149K,90802,0
18256,35-44,$50K-$99K,90210,0
18257,18-24,<$50K,90802,0
18258,25-34,$150K+,90008,0
18259,35-44,$150K+,90015,0
18260,55+,<$50K,90802,1
18261,18-24,<$50K,90003,0
18262,35-44,$50K-$99K,90003,0
18263,18-24,<$50K,90401,0
18264,35-44,<$50K,90210,0
18265,35-44,$50K-$99K,90045,0
18266,45-54,<$50K,90003,0
18267,35-44,$100K-$149K,90001,0
18268,25-34,$150K+,90008,0
18269,25-34,$150K+,90210,0
18270,18-24,$100K-$149K,90045,0
18271,35-44,$100K-$149K,90210,0
18272,45-54,$50K-$99K,90301,0
18273,35-44,<$50K,90301,0
18274,35-44,$100K-$149K,90008,1
18275,25-34,$50K-$99K,90401,1
18276,25-34,<$50K,90401,0
18277,25-34,$50K-$99K,90008,0
18278,18-24,<$50K,90210,0
18279,25-34,$150K+,90802,0
18280,45-54,$150K+,90001,1
18281,25-34,<$50K,90003,0
18282,35-44,<$50K,90003,0
18283,45-54,<$50K,90045,0
18284,25-34,$150K+,90210,0
18285,45-54,<$50K,90008,0
18286,25-34,$50K-$99K,90015,0
18287,25-34,<$50K,90003,0
18288,25-34,$50K-$99K,90008,0
18289,25-34,$100K-$149K,90401,0
18290,35-44,$50K-$99K,90045,0
18291,45-54,$100K-$149K,90003,0
18292,25-34,$100K-$149K,90003,0
18293,18-24,$50K-$99K,90015,0
18294,25-34,$100K-$149K,90802,0
18295,35-44,$150K+,90210,1
18296,25-34,$100K-$149K,90001,0
18297,35-44,$100K-$149K,90015,0
18298,45-54,$100K-$149K,90008,0
18299,25-34,<$50K,90001,0
18300,55+,$150K+,90210,0
18301,25-34,<$50K,90001,0
18302,55+,$50K-$99K,90001,0
18303,25-34,$50K-$99K,90301,0
18304,18-24,<$50K,90001,1
18305,45-54,$50K-$99K,90008,0
18306,35-44,<$50K,90045,0
18307,45-54,$150K+,90008,1
18308,25-34,$150K+,90210,0
18309,55+,$50K-$99K,90802,0
18310,18-24,$50K-$99K,90003,0
18311,18-24,<$50K,90301,0
18312,25-34,$100K-$149K,90015,0
18313,45-54,$50K-$99K,90210,0
18314,35-44,<$50K,90210,0
18315,25-34,$150K+,90401,0
18316,25-34,$100K-$149K,90301,0
18317,18-24,<$50K,90045,0
18318,25-34,$100K-$149K,90301,0
18319,25-34,$100K-$149K,90210,0
18320,35-44,$50K-$99K,90045,0
18321,35-44,<$50K,90802,0
18322,55+,$50K-$99K,90015,1
18323,18-24,$100K-$149K,90301,0
18324,25-34,<$50K,90301,0
18325,25-34,<$50K,90008,0
18326,35-44,$100K-$149K,90401,0
18327,25-34,$50K-$99K,90802,0
18328,55+,$150K+,90045,0
18329,35-44,$100K-$149K,90001,0
18330,18-24,$150K+,90001,0
18331,18-24,$50K-$99K,90045,0
18332,45-54,$100K-$149K,90003,0
18333,35-44,<$50K,90003,1
18334,18-24,$50K-$99K,90210,0
18335,18-24,$100K-$149K,90045,0
18336,35-44,$100K-$149K,90003,0
18337,35-44,$50K-$99K,90045,0
18338,18-24,$50K-$99K,90015,0
18339,25-34,<$50K,90210,0
18340,25-34,<$50K,90001,0
18341,55+,$150K+,90008,0
18342,25-34,<$50K,90045,0
18343,35-44,$50K-$99K,90401,1
18344,35-44,$150K+,90003,0
18345,18-24,<$50K,90401,0
18346,35-44,<$50K,90401,0
18347,18-24,$100K-$149K,90210,0
18348,35-44,$50K-$99K,90045,0
18349,35-44,$50K-$99K,90301,0
18350,18-24,$100K-$149K,90210,0
18351,25-34,$50K-$99K,90802,0
18352,45-54,$100K-$149K,90003,0
18353,25-34,$150K+,90210,0
18354,25-34,$150K+,90301,0
18355,25-34,$50K-$99K,90001,0
18356,55+,$50K-$99K,90802,0
18357,35-44,$50K-$99K,90401,0
18358,35-44,$50K-$99K,90045,0
18359,18-24,$50K-$99K,90045,0
18360,18-24,<$50K,90802,1
18361,25-34,<$50K,90003,0
18362,25-34,$100K-$149K,90210,0
18363,35-44,$50K-$99K,90015,0
18364,35-44,$100K-$149K,90015,0
18365,25-34,$50K-$99K,90401,0
18366,35-44,$100K-$149K,90008,1
18367,18-24,$100K-$149K,90401,0
18368,18-24,<$50K,90045,0
18369,45-54,$50K-$99K,90003,0
18370,35-44,$100K-$149K,90045,0
18371,35-44,$50K-$99K,90015,0
18372,25-34,<$50K,90802,0
18373,25-34,$50K-$99K,90210,0
18374,18-24,$50K-$99K,90008,0
18375,45-54,$50K-$99K,90003,0
18376,35-44,$50K-$99K,90301,0
18377,18-24,$150K+,90001,0
18378,45-54,$50K-$99K,90045,0
18379,25-34,$150K+,90045,0
18380,45-54,$50K-$99K,90015,0
18381,18-24,$100K-$149K,90008,0
18382,18-24,<$50K,90802,0
18383,18-24,$100K-$149K,90015,0
18384,25-34,<$50K,90802,0
18385,45-54,$150K+,90301,0
18386,35-44,$50K-$99K,90802,0
18387,35-44,<$50K,90003,0
18388,45-54,$50K-$99K,90003,0
18389,25-34,$100K-$149K,90401,0
18390,55+,<$50K,90802,0
18391,55+,$100K-$149K,90003,0
18392,25-34,$50K-$99K,90210,0
18393,18-24,$50K-$99K,90210,1
18394,35-44,$100K-$149K,90301,0
18395,25-34,<$50K,90045,1
18396,45-54,$50K-$99K,90008,0
18397,18-24,$50K-$99K,90008,0
18398,35-44,<$50K,90210,0
18399,35-44,<$50K,90001,0
18400,18-24,$50K-$99K,90401,0
18401,25-34,$50K-$99K,90301,0
18402,18-24,<$50K,90301,0
18403,25-34,<$50K,90210,1
18404,45-54,<$50K,90008,0
18405,25-34,$50K-$99K,90802,0
18406,45-54,<$50K,90210,0
18407,25-34,$100K-$149K,90210,0
18408,35-44,<$50K,90210,0
18409,55+,$100K-$149K,90210,0
18410,25-34,<$50K,90210,0
18411,55+,$50K-$99K,90015,0
18412,35-44,$50K-$99K,90003,0
18413,25-34,$50K-$99K,90001,0
18414,45-54,<$50K,90401,0
18415,18-24,$150K+,90045,0
18416,18-24,$50K-$99K,90008,0
18417,35-44,<$50K,90802,0
18418,45-54,<$50K,90008,0
18419,45-54,$150K+,90045,0
18420,18-24,<$50K,90003,0
18421,55+,$50K-$99K,90210,0
18422,35-44,<$50K,90802,0
18423,55+,$100K-$149K,90001,0
18424,25-34,$50K-$99K,90008,0
18425,35-44,$50K-$99K,90001,0
18426,45-54,$150K+,90045,0
18427,25-34,$50K-$99K,90045,0
18428,55+,$150K+,90015,0
18429,25-34,$100K-$149K,90045,0
18430,25-34,$50K-$99K,90401,0
18431,55+,<$50K,90401,0
18432,55+,$100K-$149K,90210,0
18433,25-34,$50K-$99K,90015,0
18434,18-24,$50K-$99K,90015,0
18435,45-54,$150K+,90045,0
18436,55+,<$50K,90045,0
18437,35-44,$100K-$149K,90003,0
18438,35-44,$50K-$99K,90210,0
18439,45-54,<$50K,90301,0
18440,18-24,$50K-$99K,90008,0
18441,55+,$50K-$99K,90015,0
18442,25-34,$100K-$149K,90802,0
18443,35-44,$50K-$99K,90015,0
18444,25-34,$100K-$149K,90301,0
18445,25-34,$50K-$99K,90003,0
18446,35-44,$50K-$99K,90045,0
18447,55+,$50K-$99K,90210,0
18448,35-44,<$50K,90003,0
18449,45-54,$50K-$99K,90001,0
18450,18-24,$50K-$99K,90802,1
18451,45-54,$150K+,90301,0
18452,25-34,$50K-$99K,90401,0
18453,18-24,$50K-$99K,90045,0
18454,18-24,<$50K,90045,0
18455,35-44,$50K-$99K,90001,0
18456,55+,$100K-$149K,90008,0
18457,35-44,<$50K,90301,0
18458,25-34,<$50K,90802,0
18459,25-34,$100K-$149K,90401,0
18460,35-44,<$50K,90045,0
18461,18-24,$50K-$99K,90008,0
18462,25-34,$100K-$149K,90802,0
18463,35-44,$50K-$99K,90015,0
18464,55+,$50K-$99K,90802,0
18465,25-34,$100K-$149K,90008,0
18466,25-34,$50K-$99K,90301,0
18467,45-54,<$50K,90001,0
18468,45-54,$50K-$99K,90045,0
18469,45-54,<$50K,90802,1
18470,25-34,$100K-$149K,90802,0
18471,25-34,$100K-$149K,90210,0
18472,55+,<$50K,90210,0
18473,18-24,$100K-$149K,90008,0
18474,35-44,$50K-$99K,90802,0
18475,25-34,$100K-$149K,90001,0
18476,35-44,$100K-$149K,90301,0
18477,45-54,$50K-$99K,90008,0
18478,25-34,<$50K,90003,0
18479,45-54,$100K-$149K,90045,0
18480,25-34,$100K-$149K,90045,0
18481,55+,$100K-$149K,90003,1
18482,25-34,$50K-$99K,90401,0
18483,18-24,$50K-$99K,90003,0
18484,25-34,$50K-$99K,90401,0
18485,45-54,$50K-$99K,90210,0
18486,45-54,$100K-$149K,90015,0
18487,25-34,$100K-$149K,90008,0
18488,35-44,<$50K,90802,0
18489,45-54,$50K-$99K,90210,0
18490,45-54,$50K-$99K,90045,0
18491,35-44,$50K-$99K,90008,0
18492,45-54,$50K-$99K,90008,0
18493,35-44,$100K-$149K,90210,0
18494,18-24,$150K+,90015,0
18495,18-24,<$50K,90015,1
18496,55+,$100K-$149K,90401,1
18497,18-24,$50K-$99K,90003,0
18498,25-34,$50K-$99K,90210,0
18499,55+,<$50K,90802,0
18500,25-34,<$50K,90008,0
18501,45-54,$150K+,90045,0
18502,45-54,$100K-$149K,90301,0
18503,55+,$50K-$99K,90001,0
18504,25-34,$100K-$149K,90401,1
18505,25-34,<$50K,90210,0
18506,55+,$100K-$149K,90015,1
18507,25-34,$100K-$149K,90210,0
18508,35-44,$50K-$99K,90003,1
18509,35-44,$50K-$99K,90015,0
18510,25-34,$150K+,90401,0
18511,55+,$50K-$99K,90015,0
18512,35-44,<$50K,90045,0
18513,18-24,$100K-$149K,90003,0
18514,18-24,$50K-$99K,90008,0
18515,25-34,$100K-$149K,90008,0
18516,25-34,$100K-$149K,90003,0
18517,35-44,$100K-$149K,90401,0
18518,18-24,<$50K,90008,0
18519,25-34,$150K+,90001,0
18520,55+,<$50K,90003,0
18521,35-44,<$50K,90401,0
18522,25-34,$50K-$99K,90001,0
18523,55+,$50K-$99K,90001,0
18524,25-34,<$50K,90001,0
18525,55+,$50K-$99K,90401,0
18526,35-44,$50K-$99K,90210,0
18527,45-54,$50K-$99K,90301,0
18528,45-54,<$50K,90015,0
18529,35-44,<$50K,90401,0
18530,45-54,$100K-$149K,90003,0
18531,45-54,$150K+,90802,1
18532,25-34,<$50K,90015,0
18533,25-34,$100K-$149K,90001,0
18534,45-54,$150K+,90003,0
18535,35-44,$50K-$99K,90401,0
18536,45-54,$100K-$149K,90802,0
18537,35-44,$150K+,90045,0
18538,35-44,$50K-$99K,90015,0
18539,18-24,<$50K,90301,0
18540,25-34,$150K+,90003,0
18541,35-44,$50K-$99K,90301,1
18542,35-44,<$50K,90802,0
18543,35-44,$50K-$99K,90003,0
18544,35-44,<$50K,90401,0
18545,35-44,$150K+,90210,1
18546,45-54,<$50K,90210,0
18547,25-34,$50K-$99K,90015,0
18548,35-44,$100K-$149K,90802,0
18549,18-24,$100K-$149K,90401,0
18550,25-34,$150K+,90301,0
18551,25-34,$50K-$99K,90045,0
18552,25-34,$150K+,90045,0
18553,25-34,$50K-$99K,90003,1
18554,18-24,$100K-$149K,90045,1
18555,25-34,$50K-$99K,90008,0
18556,55+,$150K+,90301,0
18557,25-34,$100K-$149K,90802,0
18558,35-44,<$50K,90210,1
18559,35-44,<$50K,90301,0
18560,25-34,$150K+,90301,0
18561,18-24,$100K-$149K,90301,0
18562,25-34,$50K-$99K,90015,0
18563,45-54,$50K-$99K,90210,0
18564,25-34,$150K+,90301,0
18565,18-24,<$50K,90015,0
18566,25-34,<$50K,90802,0
18567,35-44,$100K-$149K,90802,0
18568,35-44,<$50K,90015,0
18569,25-34,$50K-$99K,90401,0
18570,25-34,$50K-$99K,90401,0
18571,25-34,$100K-$149K,90003,0
18572,18-24,<$50K,90210,0
18573,25-34,<$50K,90802,0
18574,35-44,<$50K,90401,0
18575,35-44,$50K-$99K,90001,0
18576,45-54,<$50K,90045,0
18577,35-44,<$50K,90045,0
18578,25-34,$50K-$99K,90802,0
18579,25-34,<$50K,90003,0
18580,25-34,<$50K,90045,0
18581,35-44,$50K-$99K,90001,0
18582,18-24,$150K+,90401,0
18583,55+,$100K-$149K,90401,0
18584,35-44,$100K-$149K,90003,0
18585,25-34,$150K+,90001,0
18586,35-44,<$50K,90008,0
18587,18-24,$50K-$99K,90802,0
18588,25-34,$50K-$99K,90301,0
18589,25-34,$50K-$99K,90301,0
18590,18-24,$100K-$149K,90015,0
18591,45-54,$100K-$149K,90045,0
18592,45-54,$100K-$149K,90301,0
18593,18-24,$100K-$149K,90003,0
18594,25-34,<$50K,90008,0
18595,18-24,<$50K,90008,0
18596,45-54,<$50K,90301,0
18597,25-34,$50K-$99K,90301,0
18598,25-34,$50K-$99K,90210,0
18599,25-34,$50K-$99K,90001,0
18600,25-34,$150K+,90401,0
18601,45-54,<$50K,90015,0
18602,45-54,<$50K,90401,0
18603,35-44,$150K+,90301,0
18604,35-44,$50K-$99K,90001,0
18605,35-44,$50K-$99K,90301,0
18606,18-24,$50K-$99K,90015,0
18607,18-24,$50K-$99K,90045,0
18608,25-34,$100K-$149K,90210,0
18609,45-54,$50K-$99K,90045,0
18610,55+,<$50K,90003,0
18611,18-24,<$50K,90401,0
18612,25-34,$100K-$149K,90401,0
18613,25-34,$50K-$99K,90045,0
18614,45-54,$100K-$149K,90045,0
18615,45-54,$100K-$149K,90301,0
18616,25-34,$50K-$99K,90003,0
18617,35-44,<$50K,90045,0
18618,35-44,$100K-$149K,90001,0
18619,18-24,$100K-$149K,90015,0
18620,25-34,$50K-$99K,90401,0
18621,35-44,$50K-$99K,90001,0
18622,18-24,$100K-$149K,90001,0
18623,25-34,<$50K,90015,0
18624,18-24,$100K-$149K,90045,0
18625,35-44,$100K-$149K,90802,0
18626,45-54,<$50K,90045,0
18627,35-44,$100K-$149K,90001,0
18628,18-24,$100K-$149K,90008,0
18629,18-24,$50K-$99K,90015,0
18630,35-44,<$50K,90301,0
18631,25-34,$100K-$149K,90003,0
18632,35-44,<$50K,90015,0
18633,18-24,$150K+,90401,1
18634,45-54,$50K-$99K,90045,0
18635,45-54,$150K+,90210,0
18636,45-54,$100K-$149K,90008,0
18637,25-34,$50K-$99K,90015,0
18638,35-44,$50K-$99K,90802,0
18639,25-34,$50K-$99K,90003,0
18640,45-54,$100K-$149K,90008,0
18641,18-24,$150K+,90003,0
18642,45-54,$100K-$149K,90003,0
18643,25-34,$50K-$99K,90802,0
18644,45-54,$50K-$99K,90401,0
18645,35-44,<$50K,90301,0
18646,25-34,<$50K,90802,0
18647,55+,$50K-$99K,90401,0
18648,25-34,<$50K,90802,0
18649,55+,$150K+,90003,0
18650,45-54,<$50K,90301,0
18651,55+,$100K-$149K,90802,0
18652,18-24,$50K-$99K,90802,0
18653,25-34,$100K-$149K,90401,0
18654,45-54,$100K-$149K,90001,0
18655,55+,$100K-$149K,90008,0
18656,18-24,$50K-$99K,90401,0
18657,18-24,$100K-$149K,90008,0
18658,25-34,<$50K,90015,0
18659,45-54,$50K-$99K,90003,0
18660,45-54,$150K+,90008,0
18661,25-34,$150K+,90045,0
18662,18-24,<$50K,90210,0
18663,35-44,$50K-$99K,90210,0
18664,25-34,$50K-$99K,90301,0
18665,45-54,$100K-$149K,90401,0
18666,25-34,$100K-$149K,90210,1
18667,35-44,<$50K,90210,0
18668,45-54,$100K-$149K,90003,0
18669,35-44,<$50K,90008,0
18670,25-34,$150K+,90210,0
18671,45-54,$150K+,90210,0
18672,25-34,<$50K,90210,0
18673,45-54,$100K-$149K,90015,0
18674,18-24,$50K-$99K,90003,0
18675,45-54,<$50K,90401,0
18676,18-24,$150K+,90003,0
18677,18-24,<$50K,90008,0
18678,25-34,$50K-$99K,90001,0
18679,55+,$150K+,90802,0
18680,55+,<$50K,90008,0
18681,25-34,$50K-$99K,90003,0
18682,18-24,$50K-$99K,90210,0
18683,25-34,$100K-$149K,90401,0
18684,25-34,$100K-$149K,90015,0
18685,45-54,$50K-$99K,90001,0
18686,25-34,$100K-$149K,90301,0
18687,45-54,$150K+,90008,0
18688,45-54,$150K+,90045,0
18689,35-44,$50K-$99K,90003,0
18690,45-54,$100K-$149K,90401,0
18691,25-34,$100K-$149K,90008,0
18692,18-24,$100K-$149K,90802,0
18693,45-54,$50K-$99K,90001,0
18694,25-34,<$50K,90210,0
18695,18-24,$50K-$99K,90008,0
18696,55+,$100K-$149K,90015,0
18697,35-44,$100K-$149K,90015,0
18698,25-34,$100K-$149K,90401,0
18699,35-44,$50K-$99K,90802,0
18700,25-34,<$50K,90045,0
18701,55+,<$50K,90008,0
18702,18-24,$50K-$99K,90802,0
18703,35-44,<$50K,90001,0
18704,45-54,$150K+,90001,0
18705,25-34,<$50K,90008,0
18706,45-54,$50K-$99K,90003,0
18707,55+,<$50K,90401,1
18708,45-54,$50K-$99K,90045,0
18709,25-34,$50K-$99K,90001,0
18710,35-44,$100K-$149K,90008,0
18711,55+,$50K-$99K,90008,0
18712,25-34,<$50K,90003,0
18713,35-44,$50K-$99K,90802,0
18714,25-34,$100K-$149K,90001,0
18715,18-24,$100K-$149K,90045,1
18716,18-24,<$50K,90802,0
18717,55+,$150K+,90008,0
18718,35-44,<$50K,90008,1
18719,18-24,$150K+,90301,0
18720,45-54,<$50K,90001,0
18721,35-44,$50K-$99K,90802,0
18722,45-54,$50K-$99K,90301,0
18723,18-24,$50K-$99K,90401,0
18724,55+,$50K-$99K,90003,0
18725,35-44,<$50K,90008,0
18726,35-44,$50K-$99K,90802,0
18727,18-24,<$50K,90015,0
18728,25-34,$100K-$149K,90045,0
18729,25-34,$150K+,90802,0
18730,55+,$50K-$99K,90401,0
18731,25-34,$50K-$99K,90045,0
18732,35-44,<$50K,90003,0
18733,18-24,$50K-$99K,90008,0
18734,25-34,<$50K,90008,0
18735,25-34,<$50K,90301,0
18736,45-54,<$50K,90210,0
18737,45-54,$150K+,90301,0
18738,55+,$150K+,90401,0
18739,55+,$150K+,90045,0
18740,18-24,$150K+,90210,0
18741,45-54,$100K-$149K,90001,0
18742,25-34,<$50K,90015,0
18743,45-54,$50K-$99K,90210,0
18744,18-24,$100K-$149K,90015,0
18745,45-54,$50K-$99K,90001,0
18746,18-24,$50K-$99K,90008,0
18747,25-34,$50K-$99K,90008,0
18748,18-24,$50K-$99K,90008,0
18749,18-24,$50K-$99K,90015,0
18750,25-34,$100K-$149K,90802,0
18751,45-54,<$50K,90802,0
18752,45-54,<$50K,90401,0
18753,25-34,$150K+,90008,1
18754,18-24,$50K-$99K,90003,0
18755,25-34,$100K-$149K,90008,0
18756,45-54,$100K-$149K,90045,0
18757,18-24,$50K-$99K,90301,0
18758,35-44,$100K-$149K,90003,0
18759,18-24,<$50K,90210,1
18760,25-34,$150K+,90003,0
18761,18-24,$100K-$149K,90001,0
18762,18-24,$150K+,90008,0
18763,25-34,$150K+,90015,0
18764,25-34,$50K-$99K,90003,0
18765,25-34,$150K+,90008,0
18766,35-44,$50K-$99K,90210,0
18767,18-24,<$50K,90802,0
18768,18-24,$100K-$149K,90003,0
18769,25-34,$150K+,90301,1
18770,45-54,<$50K,90001,1
