session_id,game_id,device,source,viewed_ticket_page,added_to_cart,checkout_started,purchased
44633,30,Mobile,Paid Search,1,0,0,0
44634,30,Mobile,Email,1,1,0,0
44635,30,Tablet,Social,1,1,1,1
44636,30,Mobile,Social,1,0,0,0
44637,30,Desktop,Social,1,0,0,0
44638,30,Mobile,Email,1,0,0,0
44639,30,Tablet,Social,1,0,0,0
44640,30,Mobile,Organic,1,0,0,0
44641,30,Desktop,Email,1,0,0,0
44642,30,Mobile,Organic,1,0,0,0
44643,30,Tablet,Organic,1,0,0,0
44644,30,Desktop,Paid Search,1,0,0,0
44645,30,Desktop,Email,1,0,0,0
44646,30,Mobile,Paid Search,1,0,0,0
44647,30,Tablet,Email,1,0,0,0
44648,30,Mobile,Direct,1,0,0,0
44649,30,Desktop,Email,1,0,0,0
44650,30,Mobile,Email,1,0,0,0
44651,30,Mobile,Email,1,0,0,0
44652,30,Desktop,Email,1,1,0,0
44653,30,Mobile,Social,1,0,0,0
44654,30,Mobile,Email,1,1,0,0
44655,30,Desktop,Paid Search,1,0,0,0
44656,30,Mobile,Organic,1,0,0,0
44657,30,Desktop,Social,1,1,0,0
44658,30,Tablet,Email,1,0,0,0
44659,30,Mobile,Email,1,0,0,0
44660,30,Mobile,Email,1,0,0,0
44661,30,Desktop,Email,1,0,0,0
44662,30,Mobile,Paid Search,1,1,1,1
44663,30,Mobile,Email,1,0,0,0
44664,30,Desktop,Paid Search,1,1,1,1
44665,30,Desktop,Organic,1,1,1,1
44666,30,Tablet,Paid Search,1,0,0,0
44667,30,Mobile,Organic,1,0,0,0
44668,30,Mobile,Social,1,0,0,0
44669,30,Desktop,Paid Search,1,0,0,0
44670,30,Mobile,Paid Search,1,0,0,0
44671,30,Mobile,Organic,1,0,0,0
44672,30,Mobile,Social,1,0,0,0
44673,30,Desktop,Email,1,0,0,0
44674,30,Mobile,Direct,1,1,1,1
44675,30,Desktop,Email,1,1,1,1
44676,30,Mobile,Organic,1,0,0,0
44677,30,Desktop,Direct,1,1,1,1
44678,30,Mobile,Direct,1,1,1,1
44679,30,Mobile,Paid Search,1,1,0,0
44680,30,Desktop,Organic,1,0,0,0
44681,30,Mobile,Social,1,0,0,0
44682,30,Desktop,Email,1,0,0,0
44683,30,Desktop,Organic,1,1,1,1
44684,30,Mobile,Email,1,0,0,0
44685,30,Mobile,Paid Search,1,0,0,0
44686,30,Mobile,Email,1,1,0,0
44687,30,Mobile,Paid Search,1,1,1,1
44688,30,Mobile,Direct,1,0,0,0
44689,30,Desktop,Social,1,1,1,1
44690,30,Desktop,Paid Search,1,1,1,1
44691,30,Mobile,Organic,1,0,0,0
44692,30,Mobile,Direct,1,0,0,0
44693,30,Mobile,Email,1,0,0,0
44694,30,Mobile,Organic,1,0,0,0
44695,30,Mobile,Email,1,0,0,0
44696,30,Tablet,Social,1,0,0,0
44697,30,Desktop,Organic,1,0,0,0
44698,30,Tablet,Paid Search,1,1,1,0
44699,30,Mobile,Email,1,0,0,0
44700,30,Mobile,Email,1,0,0,0
44701,30,Desktop,Paid Search,1,0,0,0
44702,30,Mobile,Paid Search,1,0,0,0
44703,30,Mobile,Paid Search,1,0,0,0
44704,30,Mobile,Email,1,1,1,1
44705,30,Mobile,Paid Search,1,1,1,1
44706,30,Mobile,Email,1,1,0,0
44707,30,Mobile,Paid Search,1,0,0,0
44708,30,Mobile,Organic,1,0,0,0
44709,30,Desktop,Paid Search,1,0,0,0
44710,30,Desktop,Paid Search,1,0,0,0
44711,30,Desktop,Email,1,0,0,0
44712,30,Tablet,Email,1,0,0,0
44713,30,Mobile,Paid Search,1,1,1,0
44714,30,Tablet,Organic,1,0,0,0
44715,30,Mobile,Paid Search,1,0,0,0
44716,30,Desktop,Social,1,1,1,0
44717,30,Mobile,Organic,1,0,0,0
44718,30,Desktop,Email,1,0,0,0
44719,30,Mobile,Social,1,0,0,0
44720,30,Mobile,Email,1,0,0,0
44721,30,Mobile,Organic,1,0,0,0
44722,30,Mobile,Paid Search,1,1,0,0
44723,30,Mobile,Email,1,0,0,0
44724,30,Mobile,Social,1,0,0,0
44725,30,Mobile,Paid Search,1,0,0,0
44726,30,Tablet,Email,1,0,0,0
44727,30,Desktop,Direct,1,0,0,0
44728,30,Mobile,Paid Search,1,0,0,0
44729,30,Mobile,Direct,1,1,1,0
44730,30,Mobile,Paid Search,1,0,0,0
44731,30,Tablet,Social,1,1,1,0
44732,30,Desktop,Paid Search,1,0,0,0
44733,30,Desktop,Paid Search,1,0,0,0
44734,30,Desktop,Direct,1,0,0,0
44735,30,Mobile,Paid Search,1,0,0,0
44736,30,Mobile,Email,1,1,0,0
44737,30,Mobile,Social,1,1,1,1
44738,30,Desktop,Paid Search,1,0,0,0
44739,30,Tablet,Paid Search,1,0,0,0
44740,30,Desktop,Email,1,1,0,0
44741,30,Mobile,Email,1,0,0,0
44742,30,Mobile,Social,1,0,0,0
44743,30,Desktop,Paid Search,1,1,0,0
44744,30,Mobile,Organic,1,0,0,0
44745,30,Mobile,Direct,1,1,0,0
44746,30,Mobile,Social,1,0,0,0
44747,30,Mobile,Paid Search,1,1,0,0
44748,30,Desktop,Paid Search,1,1,1,0
44749,30,Mobile,Paid Search,1,0,0,0
44750,30,Mobile,Direct,1,0,0,0
44751,30,Mobile,Direct,1,1,1,1
44752,30,Mobile,Email,1,0,0,0
44753,30,Mobile,Email,1,1,0,0
44754,30,Desktop,Social,1,0,0,0
44755,30,Desktop,Paid Search,1,1,1,1
44756,30,Mobile,Email,1,0,0,0
44757,30,Mobile,Paid Search,1,0,0,0
44758,30,Mobile,Organic,1,0,0,0
44759,30,Mobile,Social,1,0,0,0
44760,30,Mobile,Social,1,0,0,0
44761,30,Mobile,Organic,1,0,0,0
44762,30,Mobile,Organic,1,0,0,0
44763,30,Mobile,Social,1,0,0,0
44764,30,Mobile,Social,1,0,0,0
44765,30,Mobile,Social,1,1,1,1
44766,30,Desktop,Email,1,1,1,0
44767,30,Mobile,Social,1,1,0,0
44768,30,Mobile,Organic,1,1,0,0
44769,30,Desktop,Paid Search,1,0,0,0
44770,30,Mobile,Direct,1,0,0,0
44771,30,Mobile,Social,1,1,1,1
44772,30,Desktop,Paid Search,1,0,0,0
44773,30,Mobile,Email,1,1,0,0
44774,30,Desktop,Direct,1,1,1,1
44775,30,Desktop,Email,1,0,0,0
44776,30,Mobile,Email,1,1,1,1
44777,30,Mobile,Paid Search,1,0,0,0
44778,30,Desktop,Social,1,1,0,0
44779,30,Mobile,Paid Search,1,1,1,1
44780,30,Desktop,Social,1,0,0,0
44781,30,Mobile,Paid Search,1,1,1,1
44782,30,Desktop,Email,1,1,0,0
44783,30,Desktop,Paid Search,1,0,0,0
44784,30,Desktop,Organic,1,0,0,0
44785,30,Desktop,Paid Search,1,0,0,0
44786,30,Tablet,Email,1,1,1,1
44787,30,Desktop,Organic,1,0,0,0
44788,30,Mobile,Email,1,1,1,1
44789,30,Mobile,Social,1,0,0,0
44790,30,Mobile,Paid Search,1,1,0,0
44791,30,Mobile,Direct,1,1,1,0
44792,30,Desktop,Email,1,1,0,0
44793,30,Mobile,Organic,1,1,1,1
44794,30,Mobile,Direct,1,1,0,0
44795,30,Mobile,Social,1,1,1,0
44796,30,Mobile,Paid Search,1,0,0,0
44797,30,Tablet,Email,1,0,0,0
44798,30,Mobile,Email,1,0,0,0
44799,30,Mobile,Social,1,0,0,0
44800,30,Mobile,Organic,1,1,1,1
44801,30,Mobile,Email,1,0,0,0
44802,30,Tablet,Organic,1,1,0,0
44803,30,Mobile,Email,1,1,1,1
44804,30,Desktop,Paid Search,1,0,0,0
44805,30,Mobile,Paid Search,1,0,0,0
44806,30,Mobile,Paid Search,1,0,0,0
44807,30,Mobile,Organic,1,0,0,0
44808,30,Desktop,Organic,1,1,1,0
44809,30,Desktop,Email,1,0,0,0
44810,30,Mobile,Paid Search,1,0,0,0
44811,30,Mobile,Social,1,1,0,0
44812,30,Mobile,Paid Search,1,0,0,0
44813,30,Tablet,Social,1,0,0,0
44814,30,Mobile,Organic,1,0,0,0
44815,30,Mobile,Paid Search,1,1,1,1
44816,30,Desktop,Email,1,0,0,0
44817,30,Mobile,Paid Search,1,0,0,0
44818,30,Tablet,Direct,1,1,0,0
44819,30,Mobile,Direct,1,1,1,0
44820,30,Mobile,Paid Search,1,1,1,1
44821,30,Mobile,Organic,1,1,0,0
44822,30,Mobile,Email,1,0,0,0
44823,30,Mobile,Email,1,1,1,1
44824,30,Mobile,Direct,1,0,0,0
44825,30,Mobile,Social,1,0,0,0
44826,30,Mobile,Social,1,0,0,0
44827,30,Desktop,Direct,1,0,0,0
44828,30,Desktop,Organic,1,0,0,0
44829,30,Mobile,Social,1,0,0,0
44830,30,Mobile,Organic,1,0,0,0
44831,30,Mobile,Organic,1,0,0,0
44832,30,Desktop,Social,1,1,1,1
44833,30,Mobile,Paid Search,1,0,0,0
44834,30,Mobile,Paid Search,1,0,0,0
44835,30,Desktop,Direct,1,1,1,1
44836,30,Desktop,Paid Search,1,0,0,0
44837,30,Desktop,Paid Search,1,1,0,0
44838,30,Mobile,Social,1,0,0,0
44839,30,Mobile,Direct,1,0,0,0
44840,30,Desktop,Organic,1,1,1,0
44841,30,Mobile,Paid Search,1,0,0,0
44842,30,Mobile,Paid Search,1,0,0,0
44843,30,Desktop,Paid Search,1,1,1,1
44844,30,Mobile,Email,1,0,0,0
44845,30,Mobile,Organic,1,0,0,0
44846,30,Tablet,Email,1,1,0,0
44847,30,Mobile,Organic,1,0,0,0
44848,30,Mobile,Social,1,1,1,0
44849,30,Desktop,Email,1,1,1,1
44850,30,Tablet,Paid Search,1,1,0,0
44851,30,Desktop,Paid Search,1,0,0,0
44852,30,Mobile,Direct,1,1,0,0
44853,30,Mobile,Email,1,1,1,0
44854,30,Desktop,Paid Search,1,0,0,0
44855,30,Desktop,Email,1,1,0,0
44856,30,Desktop,Direct,1,0,0,0
44857,30,Tablet,Paid Search,1,1,1,1
44858,30,Mobile,Paid Search,1,0,0,0
44859,30,Mobile,Paid Search,1,0,0,0
44860,30,Mobile,Direct,1,1,1,1
44861,30,Desktop,Social,1,1,1,1
44862,30,Mobile,Organic,1,1,1,1
44863,30,Desktop,Social,1,0,0,0
44864,30,Desktop,Organic,1,1,1,0
44865,30,Mobile,Organic,1,1,0,0
44866,30,Desktop,Direct,1,0,0,0
44867,30,Mobile,Paid Search,1,1,1,1
44868,30,Desktop,Email,1,0,0,0
44869,30,Mobile,Paid Search,1,1,1,1
44870,30,Mobile,Email,1,1,1,1
44871,30,Mobile,Organic,1,0,0,0
44872,30,Mobile,Social,1,0,0,0
44873,30,Mobile,Organic,1,1,1,1
44874,30,Desktop,Social,1,1,1,1
44875,30,Mobile,Email,1,0,0,0
44876,30,Desktop,Direct,1,0,0,0
44877,30,Mobile,Direct,1,0,0,0
44878,30,Desktop,Organic,1,0,0,0
44879,30,Mobile,Social,1,0,0,0
44880,30,Mobile,Organic,1,1,1,1
44881,30,Mobile,Email,1,0,0,0
44882,30,Mobile,Email,1,0,0,0
44883,30,Mobile,Organic,1,0,0,0
44884,30,Mobile,Direct,1,0,0,0
44885,30,Mobile,Paid Search,1,0,0,0
44886,30,Desktop,Paid Search,1,1,1,1
44887,30,Mobile,Direct,1,0,0,0
44888,30,Mobile,Social,1,1,1,1
44889,30,Desktop,Paid Search,1,0,0,0
44890,30,Desktop,Direct,1,1,1,1
44891,30,Mobile,Email,1,0,0,0
44892,30,Mobile,Social,1,1,0,0
44893,30,Desktop,Direct,1,0,0,0
44894,30,Desktop,Social,1,1,1,1
44895,30,Mobile,Paid Search,1,1,1,1
44896,30,Desktop,Direct,1,1,0,0
44897,30,Mobile,Direct,1,0,0,0
44898,30,Desktop,Paid Search,1,0,0,0
44899,30,Mobile,Email,1,1,0,0
44900,30,Desktop,Social,1,0,0,0
44901,30,Mobile,Organic,1,1,1,1
44902,30,Tablet,Organic,1,0,0,0
44903,30,Desktop,Social,1,1,0,0
44904,30,Tablet,Social,1,0,0,0
44905,30,Mobile,Paid Search,1,1,1,1
44906,30,Mobile,Paid Search,1,1,0,0
44907,30,Mobile,Paid Search,1,0,0,0
44908,30,Mobile,Organic,1,0,0,0
44909,30,Desktop,Email,1,1,1,0
44910,30,Mobile,Direct,1,0,0,0
44911,30,Mobile,Paid Search,1,0,0,0
44912,30,Desktop,Paid Search,1,0,0,0
44913,30,Mobile,Email,1,0,0,0
44914,30,Mobile,Email,1,0,0,0
44915,30,Mobile,Social,1,1,1,1
44916,30,Mobile,Email,1,0,0,0
44917,30,Mobile,Paid Search,1,0,0,0
44918,30,Desktop,Social,1,1,1,1
44919,30,Desktop,Paid Search,1,1,1,1
44920,30,Mobile,Paid Search,1,0,0,0
44921,30,Tablet,Social,1,0,0,0
44922,30,Desktop,Organic,1,0,0,0
44923,30,Mobile,Organic,1,1,1,1
44924,30,Mobile,Social,1,0,0,0
44925,30,Mobile,Email,1,1,1,0
44926,30,Mobile,Organic,1,0,0,0
44927,31,Desktop,Organic,1,0,0,0
44928,31,Mobile,Direct,1,0,0,0
44929,31,Mobile,Email,1,0,0,0
44930,31,Mobile,Paid Search,1,1,1,1
44931,31,Tablet,Social,1,0,0,0
44932,31,Mobile,Email,1,0,0,0
44933,31,Mobile,Social,1,0,0,0
44934,31,Desktop,Paid Search,1,0,0,0
44935,31,Mobile,Social,1,1,1,1
44936,31,Mobile,Social,1,0,0,0
44937,31,Desktop,Direct,1,0,0,0
44938,31,Desktop,Social,1,0,0,0
44939,31,Desktop,Direct,1,0,0,0
44940,31,Mobile,Direct,1,1,0,0
44941,31,Desktop,Email,1,0,0,0
44942,31,Mobile,Social,1,0,0,0
44943,31,Desktop,Paid Search,1,1,1,0
44944,31,Desktop,Paid Search,1,1,0,0
44945,31,Mobile,Paid Search,1,0,0,0
44946,31,Mobile,Paid Search,1,0,0,0
44947,31,Mobile,Social,1,1,1,1
44948,31,Tablet,Paid Search,1,1,0,0
44949,31,Mobile,Paid Search,1,0,0,0
44950,31,Mobile,Email,1,1,0,0
44951,31,Mobile,Social,1,0,0,0
44952,31,Mobile,Paid Search,1,1,0,0
44953,31,Mobile,Organic,1,1,1,1
44954,31,Mobile,Email,1,0,0,0
44955,31,Mobile,Email,1,1,1,1
44956,31,Mobile,Email,1,1,0,0
44957,31,Mobile,Email,1,1,0,0
44958,31,Mobile,Social,1,1,1,1
44959,31,Mobile,Email,1,0,0,0
44960,31,Desktop,Social,1,0,0,0
44961,31,Mobile,Organic,1,1,1,0
44962,31,Mobile,Direct,1,1,0,0
44963,31,Mobile,Email,1,0,0,0
44964,31,Mobile,Social,1,1,0,0
44965,31,Tablet,Organic,1,1,1,1
44966,31,Mobile,Email,1,1,1,0
44967,31,Desktop,Paid Search,1,0,0,0
44968,31,Desktop,Email,1,0,0,0
44969,31,Mobile,Paid Search,1,0,0,0
44970,31,Desktop,Social,1,0,0,0
44971,31,Mobile,Social,1,0,0,0
44972,31,Desktop,Email,1,1,1,1
44973,31,Mobile,Organic,1,0,0,0
44974,31,Desktop,Organic,1,0,0,0
44975,31,Mobile,Direct,1,1,0,0
44976,31,Desktop,Paid Search,1,1,0,0
44977,31,Desktop,Email,1,0,0,0
44978,31,Mobile,Social,1,0,0,0
44979,31,Mobile,Email,1,1,1,1
44980,31,Tablet,Organic,1,0,0,0
44981,31,Mobile,Paid Search,1,0,0,0
44982,31,Desktop,Paid Search,1,0,0,0
44983,31,Mobile,Organic,1,0,0,0
44984,31,Mobile,Email,1,1,0,0
44985,31,Mobile,Organic,1,1,0,0
44986,31,Mobile,Organic,1,1,0,0
44987,31,Mobile,Paid Search,1,0,0,0
44988,31,Mobile,Paid Search,1,0,0,0
44989,31,Mobile,Email,1,0,0,0
44990,31,Mobile,Paid Search,1,0,0,0
44991,31,Mobile,Email,1,1,1,0
44992,31,Mobile,Paid Search,1,1,1,1
44993,31,Desktop,Social,1,1,1,1
44994,31,Desktop,Direct,1,0,0,0
44995,31,Mobile,Social,1,1,1,0
44996,31,Desktop,Paid Search,1,1,1,1
44997,31,Mobile,Email,1,1,1,1
44998,31,Tablet,Direct,1,0,0,0
44999,31,Desktop,Email,1,0,0,0
45000,31,Desktop,Social,1,0,0,0
45001,31,Mobile,Social,1,1,1,1
45002,31,Desktop,Paid Search,1,1,0,0
45003,31,Desktop,Social,1,0,0,0
45004,31,Mobile,Direct,1,0,0,0
45005,31,Mobile,Organic,1,0,0,0
45006,31,Mobile,Organic,1,0,0,0
45007,31,Mobile,Social,1,0,0,0
45008,31,Mobile,Paid Search,1,1,1,1
45009,31,Mobile,Email,1,1,0,0
45010,31,Mobile,Organic,1,0,0,0
45011,31,Desktop,Paid Search,1,0,0,0
45012,31,Mobile,Direct,1,0,0,0
45013,31,Mobile,Paid Search,1,0,0,0
45014,31,Mobile,Paid Search,1,0,0,0
45015,31,Mobile,Paid Search,1,0,0,0
45016,31,Desktop,Social,1,0,0,0
45017,31,Mobile,Social,1,1,0,0
45018,31,Desktop,Paid Search,1,1,0,0
45019,31,Mobile,Organic,1,1,1,1
45020,31,Mobile,Organic,1,1,1,1
45021,31,Mobile,Social,1,1,0,0
45022,31,Desktop,Direct,1,0,0,0
45023,31,Desktop,Email,1,0,0,0
45024,31,Desktop,Email,1,1,1,1
45025,31,Mobile,Direct,1,0,0,0
45026,31,Mobile,Social,1,0,0,0
45027,31,Desktop,Organic,1,1,0,0
45028,31,Mobile,Paid Search,1,0,0,0
45029,31,Desktop,Organic,1,0,0,0
45030,31,Mobile,Email,1,0,0,0
45031,31,Mobile,Paid Search,1,0,0,0
45032,31,Desktop,Paid Search,1,0,0,0
45033,31,Mobile,Paid Search,1,0,0,0
45034,31,Mobile,Organic,1,0,0,0
45035,31,Mobile,Direct,1,0,0,0
45036,31,Desktop,Organic,1,0,0,0
45037,31,Mobile,Paid Search,1,0,0,0
45038,31,Desktop,Email,1,0,0,0
45039,31,Desktop,Paid Search,1,1,1,1
45040,31,Mobile,Direct,1,0,0,0
45041,31,Mobile,Paid Search,1,0,0,0
45042,31,Mobile,Paid Search,1,1,1,1
45043,31,Mobile,Organic,1,1,0,0
45044,31,Tablet,Direct,1,0,0,0
45045,31,Desktop,Direct,1,0,0,0
45046,31,Mobile,Paid Search,1,0,0,0
45047,31,Desktop,Paid Search,1,1,1,1
45048,31,Mobile,Email,1,0,0,0
45049,31,Mobile,Social,1,0,0,0
45050,31,Desktop,Email,1,1,0,0
45051,31,Desktop,Social,1,0,0,0
45052,31,Desktop,Social,1,0,0,0
45053,31,Mobile,Paid Search,1,1,1,1
45054,31,Mobile,Direct,1,0,0,0
45055,31,Desktop,Organic,1,0,0,0
45056,31,Mobile,Paid Search,1,1,1,1
45057,31,Mobile,Organic,1,0,0,0
45058,31,Mobile,Email,1,1,1,1
45059,31,Desktop,Organic,1,0,0,0
45060,31,Mobile,Organic,1,1,1,0
45061,31,Mobile,Social,1,0,0,0
45062,31,Mobile,Paid Search,1,0,0,0
45063,31,Desktop,Paid Search,1,1,1,1
45064,31,Mobile,Social,1,0,0,0
45065,31,Desktop,Social,1,1,1,1
45066,31,Mobile,Paid Search,1,0,0,0
45067,31,Tablet,Organic,1,1,1,1
45068,31,Tablet,Social,1,0,0,0
45069,31,Mobile,Direct,1,0,0,0
45070,31,Desktop,Email,1,0,0,0
45071,31,Mobile,Organic,1,0,0,0
45072,31,Mobile,Paid Search,1,1,0,0
45073,31,Desktop,Paid Search,1,0,0,0
45074,31,Mobile,Organic,1,1,1,1
45075,31,Mobile,Paid Search,1,1,1,1
45076,31,Desktop,Email,1,1,1,0
45077,31,Mobile,Social,1,0,0,0
45078,31,Mobile,Paid Search,1,0,0,0
45079,31,Mobile,Social,1,1,0,0
45080,31,Mobile,Social,1,0,0,0
45081,31,Mobile,Paid Search,1,0,0,0
45082,31,Mobile,Paid Search,1,0,0,0
45083,31,Mobile,Social,1,1,1,0
45084,31,Tablet,Direct,1,0,0,0
45085,31,Mobile,Social,1,0,0,0
45086,31,Mobile,Paid Search,1,0,0,0
45087,31,Desktop,Email,1,1,1,0
45088,31,Desktop,Email,1,1,0,0
45089,31,Mobile,Organic,1,0,0,0
45090,31,Desktop,Organic,1,0,0,0
45091,31,Desktop,Organic,1,1,1,1
45092,31,Mobile,Paid Search,1,1,1,1
45093,31,Mobile,Email,1,0,0,0
45094,31,Mobile,Paid Search,1,0,0,0
45095,31,Mobile,Organic,1,1,1,0
45096,31,Mobile,Social,1,0,0,0
45097,31,Mobile,Direct,1,1,1,0
45098,31,Mobile,Organic,1,1,1,0
45099,31,Desktop,Email,1,0,0,0
45100,31,Mobile,Paid Search,1,0,0,0
45101,31,Mobile,Paid Search,1,0,0,0
45102,31,Mobile,Direct,1,0,0,0
45103,31,Mobile,Organic,1,0,0,0
45104,31,Desktop,Paid Search,1,0,0,0
45105,31,Mobile,Paid Search,1,1,1,1
45106,31,Desktop,Email,1,1,0,0
45107,31,Mobile,Paid Search,1,0,0,0
45108,31,Mobile,Organic,1,0,0,0
45109,31,Desktop,Organic,1,1,0,0
45110,31,Mobile,Organic,1,0,0,0
45111,31,Desktop,Email,1,0,0,0
45112,31,Mobile,Paid Search,1,0,0,0
45113,31,Mobile,Paid Search,1,0,0,0
45114,31,Mobile,Paid Search,1,1,1,1
45115,31,Mobile,Organic,1,0,0,0
45116,31,Mobile,Paid Search,1,1,0,0
45117,31,Desktop,Paid Search,1,0,0,0
45118,31,Mobile,Paid Search,1,0,0,0
45119,31,Desktop,Email,1,0,0,0
45120,31,Mobile,Email,1,1,0,0
45121,31,Mobile,Paid Search,1,0,0,0
45122,31,Mobile,Paid Search,1,1,0,0
45123,31,Desktop,Social,1,1,0,0
45124,31,Mobile,Email,1,0,0,0
45125,31,Mobile,Direct,1,1,1,1
45126,31,Desktop,Paid Search,1,0,0,0
45127,31,Mobile,Social,1,0,0,0
45128,31,Mobile,Email,1,1,1,1
45129,31,Desktop,Email,1,0,0,0
45130,31,Mobile,Social,1,0,0,0
45131,31,Mobile,Email,1,0,0,0
45132,31,Mobile,Email,1,0,0,0
45133,31,Mobile,Social,1,1,0,0
45134,31,Mobile,Paid Search,1,1,0,0
45135,31,Tablet,Email,1,0,0,0
45136,31,Mobile,Direct,1,0,0,0
45137,31,Mobile,Paid Search,1,0,0,0
45138,31,Mobile,Email,1,0,0,0
45139,31,Mobile,Direct,1,0,0,0
45140,31,Mobile,Paid Search,1,0,0,0
45141,31,Desktop,Social,1,1,1,1
45142,31,Desktop,Paid Search,1,0,0,0
45143,31,Mobile,Social,1,0,0,0
45144,31,Mobile,Social,1,0,0,0
45145,31,Mobile,Paid Search,1,1,1,0
45146,31,Mobile,Social,1,0,0,0
45147,31,Mobile,Paid Search,1,1,1,1
45148,31,Mobile,Direct,1,0,0,0
45149,31,Mobile,Organic,1,0,0,0
45150,31,Mobile,Organic,1,0,0,0
45151,31,Mobile,Organic,1,0,0,0
45152,31,Desktop,Social,1,0,0,0
45153,31,Mobile,Social,1,0,0,0
45154,31,Mobile,Organic,1,0,0,0
45155,31,Mobile,Organic,1,1,1,1
45156,31,Mobile,Paid Search,1,1,0,0
45157,31,Desktop,Paid Search,1,0,0,0
45158,31,Desktop,Social,1,0,0,0
45159,31,Tablet,Email,1,0,0,0
45160,31,Desktop,Paid Search,1,0,0,0
45161,31,Mobile,Email,1,0,0,0
45162,31,Mobile,Social,1,1,0,0
45163,31,Tablet,Paid Search,1,0,0,0
45164,31,Desktop,Organic,1,1,1,1
45165,31,Mobile,Email,1,0,0,0
45166,31,Mobile,Direct,1,0,0,0
45167,31,Tablet,Paid Search,1,0,0,0
45168,31,Mobile,Paid Search,1,1,1,1
45169,31,Desktop,Email,1,0,0,0
45170,31,Mobile,Email,1,1,0,0
45171,31,Mobile,Social,1,1,1,1
45172,31,Desktop,Paid Search,1,0,0,0
45173,31,Desktop,Paid Search,1,1,1,1
45174,31,Mobile,Email,1,0,0,0
45175,31,Mobile,Paid Search,1,0,0,0
45176,31,Desktop,Email,1,1,0,0
45177,31,Desktop,Paid Search,1,0,0,0
45178,31,Mobile,Email,1,1,0,0
45179,31,Desktop,Email,1,1,1,1
45180,31,Desktop,Direct,1,0,0,0
45181,31,Desktop,Organic,1,1,1,0
45182,31,Desktop,Email,1,0,0,0
45183,31,Desktop,Paid Search,1,0,0,0
45184,31,Desktop,Email,1,1,0,0
45185,31,Desktop,Direct,1,0,0,0
45186,31,Mobile,Direct,1,0,0,0
45187,31,Desktop,Social,1,0,0,0
45188,31,Mobile,Organic,1,1,1,1
45189,31,Desktop,Email,1,0,0,0
45190,31,Desktop,Paid Search,1,1,1,1
45191,31,Desktop,Social,1,0,0,0
45192,31,Mobile,Paid Search,1,0,0,0
45193,31,Mobile,Social,1,0,0,0
45194,31,Desktop,Paid Search,1,1,0,0
45195,31,Mobile,Email,1,1,0,0
45196,31,Mobile,Paid Search,1,1,1,1
45197,31,Mobile,Paid Search,1,0,0,0
45198,31,Desktop,Paid Search,1,1,1,1
45199,31,Desktop,Direct,1,1,0,0
45200,31,Mobile,Social,1,1,1,1
45201,31,Mobile,Direct,1,1,0,0
45202,31,Tablet,Social,1,1,0,0
45203,31,Mobile,Direct,1,0,0,0
45204,31,Desktop,Organic,1,0,0,0
45205,31,Mobile,Organic,1,1,1,1
45206,31,Mobile,Direct,1,0,0,0
45207,31,Tablet,Social,1,0,0,0
45208,31,Mobile,Email,1,0,0,0
45209,31,Mobile,Paid Search,1,0,0,0
45210,31,Mobile,Email,1,0,0,0
45211,31,Mobile,Direct,1,0,0,0
45212,31,Desktop,Organic,1,0,0,0
45213,31,Mobile,Organic,1,0,0,0
45214,31,Mobile,Social,1,0,0,0
45215,31,Mobile,Paid Search,1,0,0,0
45216,31,Mobile,Organic,1,1,1,1
45217,31,Desktop,Social,1,1,1,1
45218,31,Desktop,Social,1,1,1,1
45219,31,Desktop,Paid Search,1,1,1,0
45220,31,Desktop,Paid Search,1,0,0,0
45221,31,Mobile,Email,1,1,0,0
45222,31,Desktop,Email,1,1,0,0
45223,31,Desktop,Paid Search,1,0,0,0
45224,31,Mobile,Email,1,1,1,1
45225,31,Mobile,Organic,1,0,0,0
45226,31,Mobile,Paid Search,1,0,0,0
45227,31,Desktop,Paid Search,1,0,0,0
45228,31,Desktop,Email,1,0,0,0
45229,31,Tablet,Email,1,1,1,1
45230,31,Desktop,Email,1,1,1,1
45231,31,Mobile,Social,1,1,1,1
45232,31,Mobile,Social,1,1,0,0
45233,31,Desktop,Paid Search,1,1,1,1
45234,31,Tablet,Paid Search,1,1,0,0
45235,31,Mobile,Paid Search,1,0,0,0
45236,31,Desktop,Email,1,1,0,0
45237,31,Mobile,Social,1,1,1,1
45238,31,Mobile,Email,1,0,0,0
45239,31,Desktop,Organic,1,1,1,1
45240,31,Desktop,Organic,1,0,0,0
45241,31,Mobile,Social,1,0,0,0
45242,31,Mobile,Organic,1,1,0,0
45243,31,Desktop,Email,1,1,0,0
45244,31,Desktop,Social,1,1,1,0
45245,31,Tablet,Paid Search,1,0,0,0
45246,31,Desktop,Social,1,1,0,0
45247,31,Desktop,Social,1,0,0,0
45248,31,Tablet,Direct,1,0,0,0
45249,31,Mobile,Social,1,1,1,1
45250,31,Mobile,Direct,1,0,0,0
45251,31,Desktop,Paid Search,1,1,0,0
45252,31,Desktop,Email,1,0,0,0
45253,31,Tablet,Social,1,1,1,1
45254,31,Desktop,Organic,1,1,1,1
45255,31,Desktop,Direct,1,0,0,0
45256,31,Desktop,Social,1,1,0,0
45257,31,Mobile,Social,1,1,1,1
45258,31,Mobile,Email,1,1,0,0
45259,31,Mobile,Email,1,0,0,0
45260,31,Desktop,Paid Search,1,1,1,1
45261,31,Mobile,Organic,1,0,0,0
45262,31,Mobile,Email,1,1,0,0
